split,label,location,source_wav_relpath,clip_wav_relpath
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_24644000_114.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_24908000_33.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_25040000_97.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_2504000_59.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_2560000_213.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_25772000_34.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_2596000_190.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_2620000_126.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_26416000_159.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_26444000_64.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_26960000_26.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_28320000_25.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_28768000_249.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_28816000_89.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_29147185_70.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_29335185_244.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_29771334_152.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3008000_112.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3044000_197.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_30601163_243.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3120000_223.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32057643_127.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32570986_43.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32667244_236.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32761558_68.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32857347_96.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_32969347_248.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_33400093_207.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_33684093_145.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_34195556_148.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_34215556_156.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_34219556_193.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_35024024_174.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_35393962_35.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_35474035_121.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_35562035_75.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_35842035_103.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_36499752_51.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_36519752_3.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_37075752_83.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3716000_235.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_37663752_215.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3776000_69.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38071752_172.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38267752_231.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3828000_208.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38515752_86.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38583752_160.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38615752_262.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38875752_66.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_38943752_77.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_39003752_21.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_39183752_192.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_3952000_274.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_39623752_27.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_39711752_50.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_39959752_87.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_40031752_185.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_40051752_42.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_4020000_85.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_40415752_120.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_40603752_141.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_40691752_245.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_41119752_136.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_41375752_256.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_41911752_143.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_41951752_111.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_41975752_81.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_42263752_182.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_42295752_88.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_42403752_61.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_42475752_144.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_42795752_113.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_4280000_264.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_43107752_201.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_4312000_210.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_43683752_16.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_4372000_254.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_43815752_78.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_43947752_222.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_4404000_39.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_444000_224.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_44551752_139.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_44635752_20.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_45083752_54.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_45127752_23.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_45327752_9.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_45707752_260.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_45843752_67.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_46871752_155.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_47091752_135.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_47519752_10.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_47539752_239.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_47979752_246.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_48143752_4.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_48491752_177.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_48891752_31.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_48903752_173.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_48955752_251.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_49103752_229.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_49579752_123.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_49823752_109.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_50243752_2.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_50275752_273.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_50675752_238.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_50987752_221.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_51087752_107.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_51671752_250.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_51963752_46.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_52131752_200.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_5252000_230.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_52707752_7.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_53035752_22.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_54011752_188.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_54335752_53.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_54663752_157.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_54791752_227.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_55011752_168.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_55803752_57.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_55931752_55.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_55979752_74.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_56303752_225.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_56591752_195.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_56631752_17.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_5668000_101.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_56775752_60.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_56819752_178.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_57211752_118.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_57515752_122.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_57847752_162.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/Tree3_20180517_000000.wav,neg/ecoguns/Tree3_20180517_000000_neg_57851752_255.wav
