split,label,location,source_wav_relpath,clip_wav_relpath
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_304000_33.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3312000_57.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3340000_1.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3356000_46.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3568000_65.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3628000_66.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_3752000_37.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4076000_49.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4080000_47.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4168000_50.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4212000_11.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4548000_28.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4736000_36.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_4744000_55.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_492000_64.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_5120000_30.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_5332000_6.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_5404000_7.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_564000_56.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_5908000_60.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_5944000_38.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6268000_35.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6320000_17.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6340000_32.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6624000_16.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6792000_74.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_692000_3.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_6948000_29.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7116000_53.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7401567_19.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7727634_41.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7919732_52.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7943732_21.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_7947732_22.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_8470833_75.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_8527070_43.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_8783905_73.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_8892813_58.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_892000_20.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_9024813_62.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_9104560_42.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_932000_40.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_972000_54.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_9818353_23.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_9874353_8.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/mix1000_20161105_093314.wav,neg/ecoguns/mix1000_20161105_093314_neg_9946353_18.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10019970_24.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_1011619_311.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10159970_396.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10231970_272.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10267970_325.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10371970_146.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10379970_297.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10539970_293.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_10727970_211.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11035970_208.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11055970_340.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11083970_81.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11131970_8.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11343970_68.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11375970_64.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11479970_2.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11515970_86.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_1154032_139.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11607970_154.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_11651970_178.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12131970_253.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12191970_192.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12271970_341.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12411970_373.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_1273430_153.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12799970_195.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_12915970_228.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13147970_290.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13167970_162.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13191970_26.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13243970_55.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13271970_301.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13351970_53.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13367970_300.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13667970_10.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13687970_184.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_1379138_62.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13823970_241.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_13835970_160.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14171970_144.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14255970_72.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14271970_126.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14295970_319.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14563970_323.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14619970_263.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14935970_226.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_1495138_353.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_14951970_150.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15067970_317.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15231970_274.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15379970_96.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15571970_90.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15687970_67.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15703970_391.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_15975970_54.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16079970_236.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16435970_186.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16539970_267.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16583970_306.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16667970_238.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16963970_73.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_16999970_351.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_17331970_346.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_17463970_66.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_17503970_273.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_17563970_85.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_17835970_348.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_180800_287.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18095970_98.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18163970_87.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18283970_43.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18319970_140.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18367970_294.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18419970_125.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18559970_128.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18843970_262.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18923970_101.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_18951970_378.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19243970_74.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19251970_304.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19419970_242.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19443970_4.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19551970_171.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19591970_37.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19743970_222.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19771970_344.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19827970_395.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19871970_145.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_19959970_209.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20039970_36.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20115970_5.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20275970_385.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20291970_231.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20331970_158.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_2063906_275.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20755970_336.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_20875970_281.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_21087970_256.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_2115906_116.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_21259970_335.wav
test,neg,ecoguns,Gunshot/Training/ecoguns/Sounds/tir500m_20180426_092825.wav,neg/ecoguns/tir500m_20180426_092825_neg_21395970_34.wav
